,Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
810,SHIEFZ2GJGAHATFG,38.0,2015-09-23 16:28:32.000,152,Annaleah,1,8,0,2,0,232.0,3.0,1744.0,2337,2259.97398
811,NKCDZJB8WUWBH49M,40.0,2015-09-25 13:23:29.000,350,Kirra,1,4,3,48,0,238.0,13.0,2163.0,4434,3547.565208
812,HAREG4928QYXAP3E,41.0,2015-07-12 00:42:55.000,137,Jolie,1,0,0,73,0,282.0,10.0,4040.0,10627,7651.6605
813,PBXEBQGM4J4AWAWF,13.0,2016-01-23 21:02:51.000,58,Larson,1,9,0,46,0,599.0,12.0,4213.0,5923,5654.5881
814,JGTECTXNVGH5GYM5,39.0,2015-05-08 13:10:20.000,452,Jimena,1,1,0,21,0,203.0,14.0,4039.0,6096,5189.1147
815,SHIECPXYNJ8UHGFN,7.0,2015-08-15 22:08:04.000,441,Zackary,1,9,0,35,0,508.0,9.0,5287.0,8197,6966.373293
816,NKCDWBPZ42YGY39Q,30.0,2015-09-24 15:30:18.000,11,Zooey,1,3,3,97,0,388.0,12.0,326.0,630,793.003904
817,WATD9H76N5WQYVGJ,25.0,2016-03-28 22:58:37.000,23,Alexiana,1,9,2,69,0,539.0,11.0,1061.0,16099,8953.7595
818,ACCEBWRHKPQCGJNF,44.0,2015-10-28 00:33:20.000,14,Maliki,0,8,0,21,0,290.0,3.0,3751.0,5009,4558.764672
819,NKCEB2S9MFVUCSQU,28.0,2015-12-07 01:46:51.000,121,Nikolaos,1,8,0,71,0,237.0,1.0,1035.0,2958,2161.065984
820,CRTECN2QVHHZ5THC,28.0,2015-09-24 15:28:26.000,445,Lottie,0,0,2,42,0,259.0,17.0,2478.0,4002,3358.21896
821,NKCDUEHCBEY7YZV8,11.0,2016-01-04 08:05:58.000,98,Haylen,0,7,0,40,0,139.0,3.0,1019.0,2012,1648.918944
822,SHOED5DCYU8HWRDH,46.0,2015-01-18 19:41:23.000,464,Riley,0,3,0,71,0,357.0,13.0,2323.0,3116,2998.855552
823,ACCDQDYBKTC6G9GH,34.0,2016-03-27 21:40:07.000,24,Leidy,1,5,0,49,0,270.0,5.0,7531.0,9607,8994.375216
824,WATECVGYJXPGREKD,28.0,2015-04-21 17:03:23.000,205,Alyssa,1,7,0,7,1,177.0,8.0,2737.0,4136,545.22601875
825,NKCE7TZG9AG6F3YB,4.0,2015-09-25 15:23:08.000,469,Beckam,1,0,0,1,0,305.0,6.0,3236.0,4627,3998.530107
826,PBXED6C4RKBW8SRE,27.0,2016-01-07 06:04:25.000,55,Akeelah,1,1,0,65,1,246.0,16.0,1495.0,3755,458.7173325
827,CRTECN2QXHMJ87BG,26.0,2015-09-24 15:20:25.000,23,Boyd,0,4,2,34,0,293.0,16.0,946.0,3521,2541.152768
828,SNDEGFJHB7XH9YPW,33.0,2016-03-29 19:51:58.000,3,Bray,1,4,0,9,1,288.0,17.0,2963.0,6817,774.28094625
829,NKCEAVZ3ECSBFANG,22.0,2016-02-20 23:30:40.000,294,Rashaun,1,8,2,7,0,296.0,5.0,2330.0,5461,4177.11105
830,BRAEB9ZNSUGGSFQV,50.0,2015-08-20 17:48:23.000,65,Corban,0,4,0,80,0,268.0,14.0,3508.0,5402,4626.741504
831,WATE9CFHPAEU3G4B,12.0,2015-04-25 16:02:59.000,443,George,1,4,0,9,0,286.0,13.0,4171.0,5601,5047.7889
832,NKCDYQ3RWGURBTAV,3.0,2015-09-26 13:22:13.000,11,Deanthony,0,0,3,34,0,332.0,6.0,246.0,779,907.469244
833,BRAECRHEHYDVDRTG,17.0,2015-08-20 19:36:19.000,450,Nailah,0,2,0,53,0,127.0,8.0,862.0,3420,2239.306047
834,NKCED8HZ3VQRHGGF,23.0,2016-01-07 05:06:06.000,124,Talyn,0,1,0,20,1,203.0,16.0,2174.0,3157,448.6759776
835,BKPEGUJHQSJUZBVF,45.0,2016-03-09 20:53:40.000,268,Dodge,0,4,2,87,1,203.0,12.0,1954.0,3659,423.7256232
836,BRAECHF3WZHZBQX2,38.0,2015-08-20 17:37:07.000,1,Elinor,1,6,0,86,0,264.651185051609,7.0,1099.0,2873,2391.7806
837,BRAECQGS8RZDBQXM,9.0,2015-08-20 20:36:50.000,3,Eleanora,0,5,0,34,0,275.0,12.0,1170.0,2008,1886.461335
838,BRAEDNX2TYZYQQZ2,44.0,2015-08-20 17:36:48.000,80,Lenny,1,3,0,71,0,366.0,11.0,2363.0,4471,3984.63296
839,NKCEDAN8ZMVMTDMB,14.0,2016-02-08 04:18:39.000,294,Lamia,0,8,2,93,0,250.0,2.0,4585.0,5650,5401.6677
840,TUNEBE8ADAYHZ4PG,9.0,2016-03-28 22:48:00.000,230,Nikolay,1,9,2,56,0,517.0,11.0,6515.0,9514,8281.50696
841,BRAEDN37XKYGFKGR,13.0,2015-08-18 21:13:51.000,444,,1,5,1,38,0,251.0,11.0,6746.0,9136,8230.518912
842,CRTECN2QYUBADBHF,48.0,2015-09-25 13:31:27.000,58,Kyara,1,5,1,45,0,321.0,8.0,3023.0,3759,3737.5074
843,SGLEGBV6USTHRNDH,26.0,2016-03-29 00:16:45.000,3,Quetzaly,1,0,0,96,0,280.0,17.0,2295.0,5387,4136.523776
844,NKCEAPCWZTGKKMGW,22.0,2015-09-24 15:23:34.000,103,Brigid,0,4,1,46,0,272.0,14.0,2064.0,3756,3242.543325
845,NKCDSRPAFNQEXDZG,12.0,2015-12-07 03:20:26.000,416,Xzander,0,7,2,64,1,126.0,11.0,1863.0,7699,801.24257625
846,ACCEGNVADAYPFTER,49.0,2016-03-06 23:46:50.000,294,Jayon,0,7,2,23,0,120.0,9.0,2627.0,5116,4149.794979
847,SHOECP78YDYPYPSE,23.0,2015-09-22 14:25:50.000,74,Judd,1,1,0,9,0,253.0,14.0,2850.0,3850,3760.743888
848,NKCECKHZPB2JMPGF,5.0,2015-11-18 06:56:21.000,162,Archibald,1,2,1,27,0,141.0,14.0,9058.0,13492,11247.695118
849,CAGE79CEHJZX52XS,4.0,2015-11-20 06:37:09.000,104,Locke,1,0,0,34,0,287.0,17.0,1209.0,4970,3241.2402
850,SHOEH4FSHEDEMVTM,46.0,2014-10-19 22:59:24.000,55,Aiden,1,0,0,97,0,336.0,9.0,2750.0,3687,3530.240928
851,NKCE5UY9JMZP9NGF,21.0,2015-11-14 07:25:54.000,14,Maddilynn,1,0,0,47,0,319.0,17.0,5072.0,7324,6553.7901
852,RNGEDAKAZXTGZNAM,13.0,2015-08-17 20:15:09.000,14,Diamond,1,0,0,97,0,262.0,5.0,4638.0,6589,5818.479744
853,BRAE5PKZBZGYZEMH,6.0,2015-08-19 20:19:52.000,76,Gatlin,1,7,0,87,0,148.0,4.0,6493.0,9013,7723.9404
854,WATD9H76GH2CHZ48,34.0,2016-03-26 16:10:55.000,38,Anilah,1,5,3,22,1,237.0,13.0,8704.0,12552,1699.839999
855,ELWEG4DCHBUNHUAD,37.0,2015-11-14 00:54:55.000,24,Elyanna,1,6,0,49,0,119.0,5.0,4561.0,6620,5751.9198
856,BRAEBBMQJ9ARUWCH,44.0,2015-08-19 21:20:13.000,70,,1,4,2,82,0,216.0,11.0,640.0,2405,1753.954125
857,MUGEACY8FADKRHPW,33.0,2015-09-22 16:20:35.000,152,Maxon,0,5,0,56,0,249.0,11.0,1342.0,1815,1915.8384
858,SHIE53GCQDQEK7SF,30.0,2015-08-15 20:13:51.000,443,Marisol,1,2,0,52,0,121.0,15.0,4744.0,7316,6364.613475
859,TKPEG2Z2CWU9AHXG,17.0,2015-11-13 16:09:34.000,23,Varun,1,9,2,75,1,573.0,17.0,1632.0,6245,554.8155129
860,TOPEGGA6H622PCDF,49.0,2015-08-23 21:32:12.000,59,Kayleb,1,0,2,79,0,326.0,6.0,1008.0,2737,2181.230208
861,RNGEFP2XDHURBWYP,49.0,2015-05-05 17:12:57.000,11,Paxton,1,8,3,29,0,214.0,2.0,669.0,961,944.8659
862,WATE5HFYAAFVDZMJ,38.0,2016-03-28 20:57:12.000,58,Jessiah,1,1,0,77,0,285.0,13.0,7043.0,9369,8131.377408
863,HLUEJQ3TART8YBKJ,27.0,2015-05-09 15:02:14.000,23,Shiloh,1,1,1,33,0,258.0,13.0,7603.0,12400,9851.51552
864,BDDEH93ZEEZY7CHM,6.0,2016-02-23 21:36:24.000,452,Subhan,0,2,0,43,1,170.0,10.0,4436.0,5891,794.3966136
865,SHOECXPMAQXZ3QPH,35.0,2015-02-10 17:09:26.000,283,Hazel,0,0,0,40,0,264.0,15.0,3169.0,4228,3948.825078
866,BRAE8X2ZZMYUZGGU,39.0,2015-08-20 17:37:07.000,70,Carissa,0,0,2,59,0,301.0,16.0,622.0,2062,1812.0069
867,CRTECN2RCWZTMS2F,43.0,2015-09-23 15:20:25.000,55,Pippa,1,4,0,42,0,292.0,14.0,1783.0,2745,2523.575088
868,PHFEGJGHPSYKMHES,13.0,2015-08-22 19:48:47.000,23,Zadie,0,8,2,86,0,229.0,5.0,952.0,2673,2001.7107
869,NKCEDHHPRYYZURBG,3.0,2016-01-07 08:04:49.000,175,Ellyanna,0,8,1,10,0,268.0,5.0,6081.0,8213,7350.3738
870,DSEEHETVWRX9FZDT,6.0,2016-02-21 22:56:48.000,450,Lareen,0,1,0,13,1,285.0,12.0,2342.0,8124,746.9676144
871,TOPE7H6NJKNYWBGN,23.0,2015-05-07 13:09:22.000,53,Kayleigh,1,8,0,65,0,287.0,6.0,1933.0,2859,2730.267225
872,BRAEAM5DR9NS5XPE,17.0,2015-08-19 19:21:35.000,104,,1,5,0,14,0,294.0,10.0,1178.0,6986,-4855.154436
873,BBOEGP4HM4C5WXVC,25.0,2016-02-22 22:51:55.000,11,Chaise,0,9,3,17,0,584.0,12.0,404.0,973,1039.963575
874,TOPE7ZHZJY9AJM7H,12.0,2016-03-30 20:58:39.000,37,Ciro,0,9,2,52,0,572.0,13.0,5135.0,6381,6553.38816
875,BRFEHWGA3B6YEWNG,32.0,2015-08-22 20:32:12.000,68,Althea,1,4,2,23,0,269.0,10.0,853.0,3197,2187.651213
876,MUGEAGGKRHSXEGCV,37.0,2015-09-22 17:22:44.000,14,Kelly,1,0,0,41,0,297.0,6.0,2813.0,3852,3737.5074
877,NKCE6TNZZKEGKPGA,46.0,2015-11-17 06:55:18.000,23,Maxen,1,9,2,75,0,606.0,5.0,1940.0,5858,4259.920896
878,ACCEGH6RPWY9DHAB,39.0,2016-02-24 23:05:54.000,63,Jasmyne,0,0,1,72,0,290.0,5.0,3912.0,7766,5949.6087
879,SHIEBJH8XQ2TEASA,12.0,2015-09-23 16:29:06.000,268,Jennah,0,2,2,95,0,157.0,11.0,402.0,3380,2331.4698
880,GLSEHFJZGQDR9Y6Q,40.0,2016-03-10 11:45:09.000,350,Moksh,0,0,1,79,0,306.0,9.0,4004.0,7358,5989.09696
881,ACCDQDYBDNZRPMSW,49.0,2016-03-27 20:19:13.000,58,Jewelz,1,2,0,60,1,148.0,13.0,6797.0,8556,1199.90549745
882,CRTECN2QVH5KUGW4,22.0,2015-09-24 13:24:59.000,452,Mylo,0,8,0,20,0,229.0,5.0,3218.0,4190,3924.267534
883,CRTEB774JMYWBRMV,4.0,2015-09-23 17:19:57.000,24,Coleson,1,1,0,53,0,269.0,17.0,3262.0,4863,4501.77728
884,BRAEAW9HUAWTZGSH,34.0,2015-08-20 18:48:47.000,77,,0,2,0,39,0,142.0,13.0,2007.0,4635,3517.978167
885,BRAEGJFXJGTRFEYE,1.0,2016-03-29 00:30:04.000,11,Rheagan,0,8,3,84,0,212.0,5.0,560.0,1751,1492.63905
886,SHIECRX5GAVFAKJ7,33.0,2015-09-25 15:28:32.000,73,Emsley,0,6,0,94,0,126.0,6.0,2312.0,3169,2904.602624
887,PCSEC86VU9PMZYMP,15.0,2016-03-19 01:59:36.000,113,Jamari,1,6,0,54,0,145.0,9.0,4904.0,11481,8483.091606
888,WATE8C5ZUTSGNEMF,33.0,2016-03-28 20:02:49.000,30,Addisen,1,7,0,9,0,101.0,1.0,2198.0,3885,3232.0926
889,NKCE2W3WYQZ7TCRA,19.0,2015-09-24 14:18:31.000,11,Jairus,0,6,3,77,0,100.0,7.0,297.0,666,574.982496
890,BRAE7DRSNFESBUYT,15.0,2015-08-20 20:33:35.000,23,Ross,0,0,0,67,0,282.0,15.0,3818.0,6954,5710.598883
891,PBXEBSMZKB3GTTS8,8.0,2015-11-20 07:56:38.000,256,Liviana,1,8,0,86,0,279.0,3.0,2386.0,13313,8050.293825
892,CAGE9ABAYFMUUH45,34.0,2015-12-28 06:56:36.000,121,Danthony,0,7,0,82,1,172.0,4.0,964.0,2905,296.634312
893,DREE8MF7NWZUYSBV,33.0,2015-05-06 17:12:41.000,358,Katie,1,3,3,8,0,376.0,11.0,3406.0,14707,9449.916
894,BRAE3WVQHJWKQZHZ,38.0,2015-08-19 21:08:56.000,70,Clarence,0,8,2,54,0,258.0,6.0,814.0,2525,1983.681612
895,SHTEB5MNYHJJQGBJ,46.0,2014-11-11 20:15:45.000,450,Colton,0,3,0,5,0,393.0,14.0,2779.0,4291,3896.680293
896,PAEE7A8QGN6WSYAG,15.0,2016-03-28 00:09:08.000,199,Skyelar,1,2,0,87,0,153.0,16.0,10189.0,14274,12659.6715
897,MUGEACY8QAHZFFXV,20.0,2015-09-23 13:30:27.000,115,Alyana,1,9,0,32,0,603.0,9.0,1279.0,1946,1904.2674
898,AVCEJCHZ2GVMBVP2,1.0,2016-02-27 07:17:45.000,186,Ayomide,0,7,0,56,1,114.0,6.0,3670.0,5777,729.3479424
899,CAGEBTGG3AZRBFHE,5.0,2015-12-08 01:19:31.000,471,Kaelani,1,8,2,58,0,230.0,3.0,2257.0,3214,2877.1578
900,TSHEGGCKYG5GGGMU,5.0,2015-08-23 20:48:47.000,452,Tayla,0,2,0,88,0,165.0,17.0,2656.0,3610,3238.2405
901,MUGEAGGKKZBHTBHW,42.0,2015-09-22 16:22:42.000,63,Abagail,0,9,1,13,0,487.0,9.0,1077.0,4141,2878.794975
902,PBXE7NYSPF4FKVY6,20.0,2015-11-19 04:56:39.000,104,Denny,1,2,0,41,0,143.0,14.0,1958.0,4168,3092.460768
903,ARPEEMCAMGADRCGQ,48.0,2016-03-29 22:16:26.000,188,Rayden,0,9,0,82,0,538.0,16.0,2484.0,4993,4205.929728
904,ACCEF3Z2XMEEJVWE,4.0,2016-03-18 18:25:25.000,430,Dorcas,1,1,0,5,0,228.0,12.0,6089.0,8866,7453.5813
905,SHOEFMRZZAXFQW4F,41.0,2015-02-10 17:15:21.000,456,Kayden,0,4,0,21,0,275.0,13.0,3483.0,7163,5710.598883
906,TWTEHH2B5EZ4PK6U,4.0,2016-03-05 03:19:09.000,57,Annasophia,1,6,0,91,0,128.0,9.0,2858.0,7482,5524.027542
907,WATDXFGTMYAAZYW8,44.0,2016-03-28 00:20:42.000,23,Weslyn,1,9,2,15,0,642.0,14.0,1832.0,3624,3075.872382
908,SHIE9J6PPZ44RZDK,49.0,2015-09-25 15:21:46.000,443,Lexus,1,7,0,74,0,128.0,11.0,3613.0,5473,4469.49888
909,NKCED6EXHFFHUFEW,5.0,2015-11-18 05:56:39.000,103,Lisbeth,1,9,0,8,0,605.0,14.0,10226.0,14342,12370.382838
910,PBXE78PHEKYZRPSC,43.0,2015-11-20 04:53:46.000,451,Deisy,0,1,0,12,0,264.0,15.0,8033.0,11494,10150.874811
911,CAYEJFYZ6B73NUMH,6.0,2015-07-24 03:45:46.000,10,Tommy,1,6,3,27,1,142.0,6.0,1125.0,2090,263.785005
912,BRAE8RSAHXUVA9FQ,1.0,2015-08-22 17:36:19.000,112,Ammar,1,6,0,53,0,147.0,6.0,1126.0,1871,1752.183792
913,NKCE9W4ZNQGHCENM,25.0,2015-11-21 05:56:40.000,11,Jacklynn,1,4,3,67,0,217.0,13.0,620.0,1075,1272.662721
914,SHTEDWHGGHUZZTMZ,35.0,2016-03-30 00:04:22.000,11,Blaise,1,4,3,69,0,299.0,17.0,362.0,1174,1033.6392
915,NKCE7ZPRDS6PZTAA,1.0,2016-01-03 04:06:01.000,98,Pace,0,9,0,35,0,489.0,14.0,956.0,2562,2271.637872
916,SWTEDVZZ92PX48ZY,48.0,2015-05-06 17:11:55.000,1,Joanna,1,3,0,20,0,383.0,16.0,2358.0,7068,5029.12256
917,PCSEC86VZVTTBKJE,41.0,2016-03-17 20:44:05.000,24,Aidyn,1,4,0,42,0,279.0,17.0,6869.0,9000,8271.652752
918,TKPDS6ZEWH4KF3SJ,18.0,2015-05-06 15:09:22.000,28,Jennifer,0,0,0,51,0,272.0,5.0,5306.0,9334,7541.851248
919,NKCE2B57DXAZBYER,13.0,2016-01-03 07:12:15.000,121,Livy,0,2,0,54,0,103.0,16.0,1229.0,3329,2451.58144
920,MUGE6A5HP6TG9YCQ,3.0,2015-09-22 16:28:26.000,28,Kennadi,1,3,1,78,0,352.0,12.0,174.0,3235,2318.929536
921,BRAEB2S8SVFDT9HA,17.0,2015-08-21 21:48:47.000,423,Zora,1,8,1,72,0,229.0,2.0,1323.0,5126,3360.4758
922,FABE88MH9NNKPM4H,39.0,2015-09-25 16:27:45.000,58,Jaylan,0,2,1,12,0,166.0,11.0,2807.0,3959,3511.08432
923,WBTDMEZTUWBPD5DM,27.0,2016-03-05 21:53:40.000,3,Kaela,0,8,0,6,0,236.0,9.0,3523.0,4525,4159.87425
924,VANE8KP4GWZPNKQZ,44.0,2015-08-15 21:20:13.000,211,Kingsley,1,1,0,59,0,283.0,16.0,4219.0,6786,5854.748256
925,PCSE9R7E3AFG7F9H,17.0,2016-03-26 16:15:57.000,24,Annaly,1,0,0,86,1,254.0,9.0,6972.0,9334,1288.595616
926,ACCE8XZMBCKRGRVS,39.0,2015-08-16 21:08:56.000,397,Reina,1,6,0,45,0,128.0,9.0,1174.0,1722,1588.678784
927,BAAEGHPNYQ5JMZNZ,11.0,2016-03-29 20:59:39.000,38,Bea,1,9,3,34,0,620.0,8.0,4425.0,9319,7176.062322
928,NKCEASCZT3V6YGJV,1.0,2016-01-17 17:33:27.000,70,Niylah,0,8,2,62,0,251.0,6.0,978.0,4080,2635.711232
929,TOPEYJZ7PUP4YRP3,23.0,2015-08-22 19:36:36.000,70,Kayley,1,4,2,15,0,264.651185051609,17.0,964.0,4288,2790.6516
930,PCSE4VAVUPCMZZ7A,37.0,2016-03-28 20:59:57.000,3,Lyana,1,0,0,32,0,257.0,7.0,3410.0,4530,4166.308125
931,BRAE5F3KHHPXDMUR,17.0,2015-08-21 20:48:23.000,275,Eamon,1,1,0,2,0,259.0,15.0,707.0,4150,2790.6516
932,CRTEJU6FJTEHSVTR,19.0,2015-05-09 13:13:25.000,23,Layton,1,8,1,83,0,292.0,7.0,3049.0,7161,5284.3161
933,PTPDVPFYEKTVFEZ8,2.0,2015-10-12 22:04:13.000,152,Alycia,0,1,0,76,0,234.0,14.0,2075.0,3037,2666.816768
934,JEAEHYZRRZDZZNWT,40.0,2016-03-29 21:11:53.000,14,Ellise,1,6,0,4,0,146.0,9.0,4905.0,6275,5742.305712
935,JWSDYFUFNYBSDY6B,29.0,2015-08-15 19:24:12.000,447,Paityn,1,1,0,86,1,291.0,14.0,4903.0,6390,869.97891
936,CCVEFX3XNKFEF843,39.0,2016-03-29 22:17:08.000,83,Remmi,1,8,1,73,0,235.0,7.0,4433.0,9892,7369.8669
937,PACE66XREPHDU3NH,40.0,2015-09-23 16:25:15.000,443,Milly,1,6,0,4,0,149.0,5.0,3461.0,5162,4565.93655
938,SUDEGGB3E5K4UNYW,40.0,2016-03-29 02:04:12.000,113,Suzie,1,8,0,44,1,214.0,4.0,2156.0,6865,709.61353155
939,NKCEB3ZCW2HXUSFX,20.0,2016-01-05 05:04:47.000,13,Xaria,1,5,3,14,0,317.0,7.0,530.0,2207,1768.577475
940,PCSEBFEH9XA3B2DF,16.0,2016-03-13 04:40:07.000,124,Jasiah,0,7,0,89,0,123.0,4.0,2407.0,3588,3032.468925
941,BRAEBCY3JXSJFNZH,6.0,2015-08-20 17:47:26.000,55,Keziah,0,4,0,73,0,280.0,12.0,1023.0,3062,2037.276252
942,CLTEHE9GGXJKCWCV,49.0,2015-05-05 15:10:27.000,37,Matteo,0,4,0,52,0,275.0,13.0,4051.0,5165,4858.4349
943,CAGE5QJG2PSHZA28,28.0,2015-11-20 20:29:52.000,98,Vesper,1,5,0,40,1,337.0,10.0,1032.0,2557,333.5053176
944,BRAEFR6JZXBQ9NJK,27.0,2015-08-19 19:33:35.000,39,Belinda,0,2,3,61,0,118.0,17.0,5697.0,10882,8873.484928
945,BRAEBCY3V4ZR8UUU,40.0,2015-08-20 03:30:00.000,211,Tesla,1,0,0,68,0,282.0,5.0,5085.0,7208,6505.43565
946,DREE3KKW8HYZJHZY,6.0,2015-05-06 16:10:53.000,447,Julius,0,6,0,13,0,113.0,6.0,2975.0,4208,3482.671698
947,FABE92NVVHWSKHAX,23.0,2015-09-25 17:29:03.000,469,Yohan,0,9,0,38,0,513.0,8.0,3419.0,4629,4591.2636
948,CBKEJ3AZYYJTEHK6,11.0,2015-05-09 14:10:20.000,24,Mathias,1,0,0,20,0,267.0,15.0,4401.0,5839,5236.046343
949,SHIEA6YUZCDGZUCG,35.0,2015-09-23 14:23:13.000,452,Zayvion,1,0,0,43,0,342.0,10.0,2710.0,4307,3893.848848
950,SHIE9J6PYBXBYHRZ,32.0,2015-09-24 14:19:46.000,94,Keshawn,0,6,2,100,0,138.0,7.0,876.0,3209,2187.651213
951,FABEADKA9VBM9DTM,25.0,2015-10-20 20:11:47.000,469,Harlen,0,1,0,98,0,281.0,15.0,3662.0,4771,4448.085147
952,BRAEB2S8TG98KYGJ,42.0,2015-08-19 20:08:18.000,358,Brayson,0,4,3,3,0,285.0,10.0,7478.0,11898,9999.769472
953,CRTECN2QX4FC2UAC,42.0,2015-09-23 15:18:22.000,3,Jhett,1,1,0,71,0,263.0,13.0,1827.0,3056,2768.6241
954,NKCEAQPGSPXZDCSA,16.0,2015-11-20 05:56:10.000,70,Didier,0,8,2,81,0,268.0,4.0,3226.0,7855,5697.1437
955,NKCE5TFVHZDZTAYH,29.0,2016-02-04 00:18:44.000,23,Rhianna,1,7,2,90,0,129.0,6.0,1166.0,5807,3574.909184
956,BRAECCDUHY5DYWFW,26.0,2015-08-20 18:36:19.000,123,Yuliana,0,9,0,93,0,630.0,16.0,1077.0,3351,2772.948816
957,NKCEFFFP9THXHT7P,33.0,2016-01-06 06:06:03.000,101,Noura,0,9,0,68,0,623.0,11.0,1257.0,1644,1703.689614
958,DREEAVB2QKSZN4HH,18.0,2015-09-22 14:25:02.000,58,Kianna,1,8,0,23,0,204.0,3.0,3141.0,4422,3997.090944
959,SNDEGSZD4WHWUEPU,47.0,2015-08-17 22:20:02.000,58,Tamia,1,7,0,35,0,137.0,11.0,5697.0,7964,7048.055168
960,NKCEA5FHH53NDT9H,50.0,2016-01-03 07:12:27.000,436,Lyndsey,0,5,0,63,0,291.0,7.0,2581.0,5380,4361.043852
961,NKCDU4RZYTKBTQPC,1.0,2015-09-26 15:31:34.000,55,Lillia,1,2,0,39,0,111.0,8.0,1866.0,3824,3078.242145
962,MUGEBFGFT2CSSGVM,23.0,2015-09-22 17:22:15.000,11,Henri,1,9,3,8,0,573.0,10.0,382.0,1007,1112.428746
963,PCSE2ZFDQHP9ENMD,42.0,2016-03-20 03:57:18.000,24,Lennix,1,2,0,2,0,112.0,8.0,6843.0,9593,8389.930923
964,SHOE3TZMQHKWG7TT,45.0,2015-03-22 15:44:36.000,437,Aubree,1,7,0,22,0,138.0,1.0,4016.0,5776,4992.38775
965,SOCEGHFY7ZZ9G48G,16.0,2016-02-22 06:54:29.000,130,Raygen,0,2,0,35,0,121.0,16.0,579.0,7195,3988.900608
966,SHOEJUQGNBAHYR3E,5.0,2015-07-24 02:58:46.000,65,Brenna,1,0,2,66,0,288.0,16.0,5567.0,7022,6641.361504
967,PCSDY5AFFHEADFCS,17.0,2016-03-24 05:42:28.000,220,Kemarion,1,8,0,64,0,218.0,6.0,6682.0,8445,7747.565166
968,BRAEGJFXJR4GPU2C,3.0,2016-03-29 20:01:21.000,416,Kaylor,0,8,2,40,1,276.0,3.0,3585.0,9802,952.44633
969,NKCE5UZHWVVB7FCU,35.0,2015-09-25 16:26:11.000,65,Safiya,1,6,2,93,0,105.0,9.0,2201.0,4451,3425.9049
970,BRAEBBYRHPZNNP6Z,17.0,2015-08-18 20:09:04.000,437,Luisa,1,3,0,51,1,358.0,15.0,6555.0,8670,1265.61353625
971,PCSE98DZU6XXGY3C,6.0,2016-03-20 04:02:49.000,211,Lou,1,6,0,46,0,120.0,6.0,5317.0,7904,6997.920138
972,NKCE4PZ6UJQG9QQE,10.0,2016-01-04 07:14:16.000,189,Daliah,1,2,0,84,0,130.0,16.0,947.0,1642,1508.7816
973,PASEA46QFBTUGATC,23.0,2015-09-26 13:30:27.000,152,Genaro,0,7,0,53,0,124.0,7.0,1524.0,2218,1963.20456
974,CRTECN2QZAQWXEKU,47.0,2015-09-24 17:21:38.000,57,Wendell,1,5,0,39,0,279.0,13.0,1960.0,4173,3242.543325
975,CRTECN2QUHEXQ5BG,34.0,2015-09-23 14:31:58.000,453,Jerimiah,1,0,0,18,0,308.0,12.0,3722.0,5610,5043.7332
976,CAGE9ENYESDHRAZG,28.0,2016-02-20 03:34:37.000,58,Easten,1,1,0,68,0,229.0,15.0,4008.0,5872,5166.61535
977,SLIEHUFGN6EAJZZV,25.0,2015-11-10 17:06:35.000,358,Liora,1,5,3,31,1,299.0,14.0,4879.0,14784,1502.4807369
978,BRAE7KQVPZXEUTHY,23.0,2015-08-18 20:15:41.000,358,Kailynn,1,5,3,79,0,267.0,5.0,4020.0,12655,8230.4922
979,BRAE9RDPFQQHHNNE,39.0,2015-08-19 19:21:35.000,63,Kaycee,0,0,1,61,0,335.0,9.0,1782.0,13249,7422.033024
980,SHIE853ADDAHYSFQ,46.0,2015-08-15 20:09:08.000,63,Chaim,1,8,1,61,1,247.0,9.0,9325.0,14527,1537.427925
981,PCSE9HAGHNGNRHZD,47.0,2016-03-27 23:48:13.000,358,Samora,1,1,3,76,0,258.0,12.0,9394.0,17441,14038.7544
982,WATE7VE24DXUPMAG,3.0,2016-03-28 22:03:33.000,14,Johnhenry,1,1,0,59,0,231.0,17.0,7520.0,10169,9037.3734
983,PBXE4WZJC3ZN8NFC,48.0,2015-11-20 04:54:58.000,152,Jamison,0,8,0,12,0,267.0,7.0,8605.0,12507,10580.073525
984,CAGE6GQCC6YG7FTD,38.0,2015-11-18 05:56:38.000,220,Leeanna,0,9,0,84,0,547.0,9.0,5626.0,7931,7009.8089
985,PCSE6SJGNDGTHPGR,15.0,2016-03-13 06:48:53.000,62,Jayli,0,2,0,55,1,120.0,8.0,2646.0,12849,1177.46047125
986,TSHEGCZTUAZAYE7G,4.0,2015-08-23 19:36:48.000,93,Abdul,0,3,2,96,0,397.0,13.0,1376.0,4290,3229.032576
987,PCSE9YCZXDYVMBYZ,37.0,2016-03-28 18:10:55.000,202,Eoghan,1,0,0,62,0,319.0,13.0,2734.0,4748,4120.4394
988,DREEDR97RXXXSZXX,20.0,2016-03-29 23:49:33.000,98,Rogue,1,4,0,29,0,251.0,13.0,1155.0,3157,2308.284825
989,BRAE8UZGGRVBCEHM,36.0,2015-08-19 19:13:22.000,76,Aliyana,1,4,0,32,0,207.0,17.0,6918.0,9954,8583.417675
990,PBXE5YG7JZP48WAF,32.0,2016-02-05 04:18:32.000,350,Kavon,1,7,1,49,0,187.0,6.0,4565.0,7893,6092.0541
